Algorithm	recommender	attack	iteration	eps	size	best	EFD_Top10	EPC_Top10	Gini_Top10	ICov_Top10	Prec_Top10	Recall_Top10	SE_Top10	UCov	nDCG_Top10
pgd110_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	110	0.5	full	0	0.030166247763425	0.001999368299158	0.011807705713596	390.999999999999	0.003377483443709	0.033774834437086	5.78371378164834	6040	0.015931434115579
pgd200_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	200	1	full	0	0.000300764324542	2.40506283464632E-05	0.034636128017446	771	3.31125827814569E-05	0.000331125827815	7.25991070008678	6040	0.000113887881275
bim10_ep3.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	10	3	full	0	0.033686164779279	0.002231181678305	0.013168521150048	553	0.003675496688742	0.036754966887417	5.81116435377899	6040	0.017779558413746
bim440_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	440	0.5	full	0	0.001063340675389	7.13937285719773E-05	0.036490486276823	856	4.96688741721854E-05	0.000496688741722	7.28328211454478	6040	0.000334069960398
bim380_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	380	1	full	0	0	0	0.061690716858371	1264	0	0	8.00657299447224	6040	0
pgd10_ep3.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	10	3	full	0	0.031769578304773	0.002105000571673	0.013143201866102	537	0.003576158940397	0.035761589403974	5.81394479426784	6040	0.016775665002863
bim20_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	20	1	full	0	0.03582865080928	0.002389188714955	0.013595025515904	597	0.003940397350993	0.039403973509934	5.81194399010929	6040	0.018869924347276
pgd170_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	170	1	full	0	0.001831404773379	0.000145966506535	0.021296913960909	593	0.000182119205298	0.00182119205298	6.57742811857491	6040	0.000691061860697
pgd20_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	20	1	full	0	0.03499248566837	0.002316596134391	0.013627682297951	576	0.003841059602649	0.03841059602649	5.81681038771007	6040	0.018482499185489
pgd460_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	460	0.5	full	0	0.00063489619896	4.61937875195779E-05	0.037179692736682	887	3.31125827814569E-05	0.000331125827815	7.31103825186565	6040	0.000213421328861
bim150_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	150	1	full	0	0.002075881879886	0.000168002315643	0.020145588117007	522	0.000132450331126	0.001324503311258	6.60066302838848	6040	0.000803433050743
bim240_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	240	0.5	full	0	0.006093389000889	0.000471916817059	0.01404266652367	455.999999999999	0.000596026490066	0.005960264900662	6.0957295769459	6040	0.0026142328797
pgd60_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	60	0.5	full	0	0.033203246789713	0.002181923989922	0.012198746994843	506	0.003692052980132	0.036920529801325	5.73153487010995	6040	0.017572524736941
pgd310_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	310	0.5	full	0	0.001473014369277	0.000118018132563	0.019220982920879	590	0.000149006622517	0.001490066225166	6.41082815825279	6040	0.000560065556063
bim480_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	480	0.5	full	0	0.000346774652397	2.76430708928797E-05	0.045493095959461	998	3.31125827814569E-05	0.000331125827815	7.62956931312573	6040	0.000130639871907
pgd210_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	210	0.5	full	0	0.015448722874252	0.001105876832846	0.013314797436791	451	0.001605960264901	0.016059602649007	5.99669645954658	6040	0.007907155800274
bim210_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	210	1	full	0	0.000341695678388	2.74841403519933E-05	0.0297611157287	777	3.31125827814569E-05	0.000331125827815	7.08846747924143	6040	0.000130639871907
bim470_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	470	1	full	0	0.000175681085787	1.20578614125412E-05	0.056893548185288	1167	1.65562913907285E-05	0.000165562913907	7.95240701781885	6040	5.51876379690949E-05
bim220_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	220	1	full	0	0.001335390239408	0.000103352475745	0.03564935517602	872	6.62251655629139E-05	0.000662251655629	7.27420894476425	6040	0.000485423799542
bim60_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	60	1	full	0	0.030279483331629	0.002012675443174	0.011762992555255	400	0.003509933774834	0.035099337748344	5.80442554931997	6040	0.015967198371689
pgd1_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	1	1	full	0	0.073967095049249	0.00540770047894	0.030325584720845	911	0.00773178807947	0.077317880794702	7.02720686737355	6040	0.03683083510725
bim120_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	120	0.5	full	0	0.0296657593756	0.001979146381056	0.012314931495831	429	0.00341059602649	0.034105960264901	5.84825937980883	6040	0.015628932271059
bim50_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	50	0.5	full	0	0.033667820219403	0.002227900618686	0.012840800421839	534	0.003791390728477	0.037913907284768	5.77318316393755	6040	0.017750467466396
pgd410_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	pgd	410	0.5	full	0	0.000358970742012	2.7761321353423E-05	0.029616430275894	770	3.31125827814569E-05	0.000331125827815	7.02851515552262	6040	0.000130278765759
bim220_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	220	0.5	full	0	0.01217519264114	0.000891195835682	0.014221903459617	436	0.001175496688742	0.011754966887417	6.10215745145174	6040	0.006024376936805
bim5_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	5	1	full	0	0.05851752161058	0.004114328183853	0.018366240358921	782.999999999999	0.006109271523179	0.061092715231788	6.24382342636	6040	0.029731879197339
bim40_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	40	0.5	full	0	0.035621707088788	0.002373982929896	0.013654994592952	565	0.003940397350993	0.039403973509934	5.81256343743026	6040	0.018774858612278
bim160_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	160	0.5	full	0	0.027852804187565	0.001870734458043	0.012578116202376	403	0.002996688741722	0.029966887417219	5.92147660326465	6040	0.014632099588615
bim390_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	390	0.5	full	0	0.000576877208049	4.55323872313787E-05	0.031394088890081	747	4.96688741721854E-05	0.000496688741722	7.17598339382131	6040	0.00021566255256
bim310_ep1.0_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	310	1	full	0	0	0	0.048464988247491	1126	0	0	7.6613890797649	6040	0
bim190_ep0.5_es4_szfull_apr_emb64_ep2000_eps0.5_fgsm_best0_top100_rec	apr_fgsm_eps0.5	bim	190	0.5	full	0	0.022990960531534	0.001575788228922	0.012528210490567	412	0.002533112582781	0.025331125827815	5.9380717497391	6040	0.011918602712388
pgd350_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	350	1	full	0	0	0	0.033654181301446	975	0	0	7.17000417269807	6040	0
pgd160_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	160	1	full	0	0	0	0.020835268252138	628	0	0	6.54237131443608	6040	0
pgd60_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	60	0.5	full	0	0.017883804140468	0.001408239528845	0.082846448776041	1851	0.001705298013245	0.01705298013245	8.26353857830136	6040	0.008154928721014
bim380_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	380	1	full	0	0.000228460908304	1.29691009518855E-05	0.036568169021638	1061	1.65562913907285E-05	0.000165562913907	7.26497111946726	6040	5.89746998523215E-05
bim150_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	150	1	full	0	0.000210438533025	1.63445499647231E-05	0.022935258421142	602	1.65562913907285E-05	0.000165562913907	6.76928312868089	6040	0.000104458568472
pgd430_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	430	1	full	0	0.00053205375296	3.61977160483225E-05	0.035860650096969	978	1.65562913907285E-05	0.000165562913907	7.27036347185562	6040	0.000165562913907
pgd230_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	230	1	full	0	0.000616662570116	3.63907705339135E-05	0.031329025569528	902	1.65562913907285E-05	0.000165562913907	7.07855436061787	6040	0.000165562913907
bim420_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	420	1	full	0	0.000276223392464	1.56804465530634E-05	0.034816785979212	1047	1.65562913907285E-05	0.000165562913907	7.15653738042191	6040	7.13040659061909E-05
pgd60_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	60	1	full	0	0.003896668118213	0.000321334311917	0.03943458365731	866	0.000397350993377	0.003973509933775	7.54523807854362	6040	0.001618165279456
pgd380_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	380	1	full	0	0.000265377826048	1.80958415478239E-05	0.033517807509094	979	1.65562913907285E-05	0.000165562913907	7.14554729243156	6040	8.27814569536424E-05
pgd70_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	70	1	full	0	0.002545472932934	0.000190200107846	0.03355189425423	767	0.000215231788079	0.002152317880795	7.26560525648167	6040	0.000886820923437
bim390_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	390	0.5	full	0	0.000493300653096	2.96655558875564E-05	0.021301051916597	723	3.31125827814569E-05	0.000331125827815	6.58068976970906	6040	0.00013501074119
pgd190_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	190	0.5	full	0	0.000319952369087	2.52919550766144E-05	0.027374882698341	637	3.31125827814569E-05	0.000331125827815	6.98324067562896	6040	0.000119236115988
bim490_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	490	0.5	full	0	0.000168694925726	1.14229144024532E-05	0.033099668427309	923	1.65562913907285E-05	0.000165562913907	7.13654001832866	6040	5.22292842360478E-05
bim400_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	400	0.5	full	0	0	0	0.022037840398245	732	0	0	6.59766048090019	6040	0
pgd5_ep3.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	5	3	full	0	0.022985332639027	0.001778347374366	0.273486124889401	2802	0.001937086092715	0.019370860927152	10.245412780121	6040	0.00980903163966
pgd310_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	310	1	full	0	0	0	0.038184179245873	1051	0	0	7.30661392732609	6040	0
pgd290_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	290	0.5	full	0	0	0	0.017496447435451	579	0	0	6.30892818077391	6040	0
pgd360_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	360	0.5	full	0	0.000213790285142	1.21362897973126E-05	0.022649408799636	692	1.65562913907285E-05	0.000165562913907	6.59743955329605	6040	5.51876379690949E-05
bim160_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	160	0.5	full	0	0.002068852316537	0.000164956925369	0.030084743187567	731	0.000182119205298	0.00182119205298	7.10793338382775	6040	0.000788867952094
pgd420_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	420	0.5	full	0	0	0	0.025877112547032	814	0	0	6.86836999071168	6040	0
bim470_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	470	0.5	full	0	0	0	0.030050772626932	832	0	0	7.06784500446591	6040	0
pgd40_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	40	1	full	0	0.020948331850894	0.001672382912243	0.066764672761885	1506	0.001870860927152	0.018708609271523	8.09326634014967	6040	0.009529299898795
bim40_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	40	1	full	0	0.01358391940901	0.001095641229524	0.078095780715161	1512	0.001109271523179	0.011092715231788	8.44380210415014	6040	0.006030805284787
pgd5_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	5	1	full	0	0.060451500848535	0.004812966691178	0.221840121189371	2688	0.00546357615894	0.054635761589404	10.0049281171232	6040	0.026205991226581
pgd30_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	30	0.5	full	0	0.021889918246048	0.001723509784716	0.210374972071034	2572	0.002019867549669	0.020198675496689	9.71013106567144	6040	0.009731040224802
bim360_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	360	1	full	0	0	0	0.036666175116855	1064	0	0	7.18865524990424	6040	0
bim330_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	330	0.5	full	0	0.000551215064753	3.43943533957238E-05	0.025430749568777	726	3.31125827814569E-05	0.000331125827815	6.86822432981814	6040	0.000156687852708
bim90_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	90	0.5	full	0	0.012014033435477	0.000955754209919	0.039918536790269	1052	0.001241721854305	0.012417218543046	7.38498142661497	6040	0.005607062365053
bim90_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	90	1	full	0	0.001444622174733	0.000100308929828	0.026041486804122	665	9.93377483443709E-05	0.000993377483444	6.91413074052932	6040	0.000461130137026
bim410_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	410	1	full	0	0	0	0.035813434503222	1079	0	0	7.19583520018386	6040	0
bim360_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	360	0.5	full	0	0	0	0.028871437381022	731	0	0	7.05880390495105	6040	0
pgd240_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	240	0.5	full	0	0.00080546026117	5.11601638491673E-05	0.018098613829531	494	6.62251655629139E-05	0.000662251655629	6.42670521378249	6040	0.000233324818681
pgd340_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	340	1	full	0	0.000961503116827	6.03961131227489E-05	0.031980901055492	1038	6.62251655629139E-05	0.000662251655629	6.96599706903958	6040	0.000277108700731
bim290_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	290	1	full	0	0.000354043356676	2.2902924345072E-05	0.033663663744179	876	1.65562913907285E-05	0.000165562913907	7.24104912640275	6040	0.000104458568472
bprmf_emb64_ep2000_XX_XX-top100-rec	bprmf_XX_XX	bpr	1	2000	XX	1	0.097718264475338	0.00769018588213	0.169846520274195	2247	0.008841059602649	0.08841059602649	9.63060234211633	6040	0.04473734589152
pgd370_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	370	1	full	0	0	0	0.03550728834312	1114	0	0	7.14364473615284	6040	0
bim230_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	230	0.5	full	0	0.00033782020138	2.37350020210249E-05	0.020559759051219	597	3.31125827814569E-05	0.000331125827815	6.53884446875995	6040	0.000111906892972
pgd340_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	340	0.5	full	0	0	0	0.022861427639399	686	0	0	6.72862603994125	6040	0
bim380_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	380	0.5	full	0	0	0	0.025143979408531	737	0	0	6.84344852088583	6040	0
pgd80_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	80	1	full	0	0.002571105568422	0.000179940125336	0.032016078147483	781	0.000132450331126	0.001324503311258	7.16153588798928	6040	0.000829351677676
pgd130_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	130	1	full	0	0	0	0.020944865985647	574	0	0	6.62313174709975	6040	0
bim180_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	180	0.5	full	0	0.000831397798356	6.03434545396967E-05	0.024358831362666	667	4.96688741721854E-05	0.000496688741722	6.75663924385939	6040	0.000279725251729
bim30_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	30	0.5	full	0	0.028349631573458	0.002272675235562	0.206178825821559	2587	0.002748344370861	0.027483443708609	9.7195859158441	6040	0.01262542443409
bim350_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	350	0.5	full	0	0	0	0.024133004441823	703	0	0	6.71622593774072	6040	0
pgd440_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	440	0.5	full	0	0	0	0.023678696231154	762	0	0	6.70747219603732	6040	0
bim80_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	80	0.5	full	0	0.015927387536341	0.001227025381122	0.045975780000179	1249	0.001539735099338	0.015397350993378	7.52809550839569	6040	0.007419391845364
bim340_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	340	1	full	0	0	0	0.038984958575757	1073	0	0	7.40116065214746	6040	0
bim300_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	300	0.5	full	0	0	0	0.021148081615143	624	0	0	6.60489785243143	6040	0
pgd50_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	50	0.5	full	0	0.016986589383848	0.001343688179974	0.124816973661867	2252	0.001655629139073	0.016556291390729	8.751199519202	6040	0.007916378008042
pgd410_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	410	0.5	full	0	0	0	0.026037232663932	794	0	0	6.82018308485276	6040	0
pgd260_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	260	1	full	0	0.001492206136169	9.55333554046497E-05	0.031088934766872	923	4.96688741721854E-05	0.000496688741722	7.06419997762924	6040	0.000435584396287
pgd470_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	470	0.5	full	0	0.000503725573993	2.96692191612101E-05	0.028024318309784	836	3.31125827814569E-05	0.000331125827815	6.89049592987138	6040	0.00013501074119
pgd20_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	20	1	full	0	0.02765311341127	0.002176023318622	0.167644144748013	2487	0.002698675496689	0.026986754966888	9.24395738893394	6040	0.012730427824535
bim160_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	160	1	full	0	0	0	0.022342645967951	624	0	0	6.7051361470585	6040	0
pgd150_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	150	0.5	full	0	0.002700929418564	0.000210043089397	0.027827197897955	772	0.000198675496689	0.001986754966887	6.97497011087745	6040	0.00098870301066
pgd460_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	460	1	full	0	0	0	0.039102859032451	1114	0	0	7.34135686678799	6040	0
pgd100_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	100	0.5	full	0	0.004631184041034	0.00037463038665	0.056118624375508	1116	0.000364238410596	0.00364238410596	8.02134168647971	6040	0.001801063991395
fgsm_ep3.0_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	fgs	1	3	full	0	0.032535515947097	0.002564609357072	0.272173240028242	3021	0.002798013245033	0.027980132450331	10.2764454573271	6040	0.013943727624803
bim210_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	210	0.5	full	0	0.000821639535312	6.03874789649948E-05	0.025831827403455	639	8.27814569536424E-05	0.000827814569536	6.89264550785259	6040	0.000278808687301
pgd1_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	1	1	full	0	0.094259059851793	0.007458243024044	0.220120161585828	2653	0.008509933774835	0.085099337748344	10.0002102340248	6040	0.042352467438619
pgd200_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	200	0.5	full	0	0.001547992802105	0.000104525428923	0.024382667059907	605	0.000115894039735	0.001158940397351	6.82397504998828	6040	0.000480975326365
bim60_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	60	0.5	full	0	0.025370658206024	0.002017094642203	0.091244452190078	1939	0.002417218543046	0.024172185430464	8.37661084021081	6040	0.011578134067579
pgd300_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	300	1	full	0	0	0	0.033633920511926	994	0	0	7.15428163948311	6040	0
pgd30_ep3.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	30	3	full	0	0.00090487850552	6.02972736536025E-05	0.034308684344586	880	8.27814569536424E-05	0.000827814569536	7.20840461344728	6040	0.000283748029336
bim1_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	1	0.5	full	0	0.097312355377525	0.007686000812645	0.21600502274535	2589	0.008791390728477	0.087913907284768	9.97696063184745	6040	0.044035992789155
bim440_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	440	0.5	full	0	0.000302465910635	1.8189352314282E-05	0.032906989838325	844	1.65562913907285E-05	0.000165562913907	7.22770376742568	6040	8.27814569536424E-05
fgsm_ep0.5_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	fgs	1	0.5	full	0	0.087007095326484	0.006869232942868	0.218176269762536	2711	0.008079470198676	0.080794701986755	9.97299641585422	6040	0.039149431403818
bim350_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	350	1	full	0	0.000222190857594	1.75800240941353E-05	0.033324199444102	1049	1.65562913907285E-05	0.000165562913907	7.03813489545202	6040	8.27814569536424E-05
bim100_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	100	0.5	full	0	0.006913973620246	0.000571327387952	0.041214369341591	935	0.000645695364238	0.006456953642384	7.56789532249018	6040	0.00293246182961
pgd90_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	90	0.5	full	0	0.013900168347834	0.001089148137048	0.042950603712542	1024	0.001274834437086	0.012748344370861	7.53371069400586	6040	0.006443083888032
pgd70_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	70	0.5	full	0	0.010901517370967	0.000885671505532	0.069081400648846	1682	0.000993377483444	0.009933774834437	8.0338124620489	6040	0.004847297649478
pgd410_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	410	1	full	0	0	0	0.036382684934445	1021	0	0	7.23523021157438	6040	0
bim250_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	250	0.5	full	0	0.000416962132513	2.94039180726297E-05	0.021183205083519	595	3.31125827814569E-05	0.000331125827815	6.57370326412457	6040	0.00013501074119
pgd90_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	90	1	full	0	0.000631298829444	4.45237586029177E-05	0.021941031897114	683	6.62251655629139E-05	0.000662251655629	6.52040359686278	6040	0.000204530933015
pgd330_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	330	1	full	0	0.000506290715945	3.13141245828534E-05	0.033834901824097	1026	3.31125827814569E-05	0.000331125827815	7.13369800100456	6040	0.000142608131812
pgd210_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	210	0.5	full	0	0.000521984153755	3.13297140906112E-05	0.021069129778088	595	3.31125827814569E-05	0.000331125827815	6.60026937181631	6040	0.000142608131812
